1.,0.,0.
1.0388,0.02714318940178692,0.027143189401786925
1.0776,0.05416450890513652,0.054164508905136514
1.1164,0.08092842065803321,0.08092842065803323
1.1552,0.10731913803995669,0.10731913803995669
1.194,0.13324542208617368,0.13324542208617368
1.2328,0.15864225207016383,0.15864225207016383
1.2716,0.1834697797997509,0.1834697797997509
1.3104,0.2077103708289014,0.2077103708289014
1.3492,0.23136462240216307,0.23136462240216307
1.388,0.2544471182861974,0.2544471182861974
1.4268,0.2769824521519503,0.2769824521519503
1.4656,0.29900181756960564,0.29900181756960564
1.5044,0.32054027596377016,0.32054027596377016
1.5432000000000001,0.34163468973755484,0.34163468973755484
1.5819999999999999,0.36232223989988244,0.36232223989988244
1.6208,0.3826394208086267,0.3826394208086267
1.6596000000000002,0.40262140351016257,0.40262140351016257
1.6984,0.42230167133939817,0.42230167133939817
1.7372,0.4417118487349,0.4417118487349
1.776,0.46088166185683843,0.46088166185683843
1.8148,0.47983898523297847,0.47983898523297847
1.8536000000000001,0.4986099414591839,0.4986099414591839
1.8923999999999999,0.5172190309198502,0.5172190309198501
1.9312,0.5356892759197013,0.5356892759197012
1.97,0.5540423690031236,0.5540423690031235
2.0088,0.5722988190451032,0.572298819045103
2.0476,0.5904780913300818,0.5904780913300818
2.0864000000000003,0.6085987396141946,0.6085987396141945
2.1252,0.6266785293397357,0.6266785293397357
2.1639999999999997,0.6447345519220826,0.6447345519220826
2.2028,0.6627833304919122,0.6627833304919122
2.2416,0.6808409177441461,0.6808409177441461
2.2804,0.6989229866860941,0.698922986686094
2.3192000000000004,0.7170449151365674,0.7170449151365674
2.3579999999999997,0.7352218648366492,0.7352218648366491
2.3968,0.7534688560123495,0.7534688560123495
2.4356,0.7718008381935706,0.7718008381935706
2.4744,0.7902327580517425,0.7902327580517425
2.5132000000000003,0.8087796249760641,0.8087796249760641
2.552,0.827456575069111,0.827456575069111
2.5907999999999998,0.8462789342089287,0.8462789342089287
2.6296,0.8652622807978746,0.8652622807978745
2.6684,0.8844225087992108,0.8844225087992108
2.7072000000000003,0.90377589165115,0.90377589165115
2.746,0.9233391476450529,0.9233391476450528
2.7847999999999997,0.943129507359894,0.943129507359894
2.8236,0.9631647837593181,0.963164783759318
2.8624,0.9834634455808163,0.9834634455808162
2.9012000000000002,1.0040446946793447,1.0040446946793447
2.94,1.0249285480305907,1.0249285480305907
2.9787999999999997,1.0461359251530264,1.0461359251530264
3.0176,1.0676887417738097,1.0676887417738097
3.0564,1.0896100106429543,1.0896100106429543
3.0952,1.111923950494534,1.111923950494534
3.134,1.134656104265125,1.134656104265125
3.1728,1.157833467810645,1.157833467810645
3.2116,1.1814846305161932,1.1814846305161932
3.2504,1.205639929373099,1.205639929373099
3.2891999999999997,1.2303316183074129,1.2303316183074129
3.328,1.2555940547898794,1.2555940547898794
3.3668,1.2814639060452913,1.2814639060452913
3.4055999999999997,1.3079803775167984,1.3079803775167984
3.4444,1.3351854666375342,1.3351854666375342
3.4832,1.3631242454291925,1.3631242454291925
3.522,1.3918451759988366,1.3918451759988366
3.5608,1.4214004636581563,1.4214004636581563
3.5996,1.451846453164475,1.451846453164475
3.6384000000000003,1.483244074505794,1.483244074505794
3.6771999999999996,1.5156593457546867,1.5156593457546867
3.7159999999999997,1.5491639418375998,1.5491639418375998
3.7548,1.5838358396562489,1.5838358396562489
3.7935999999999996,1.619760051918221,1.619760051918221
3.8324,1.6570294643623886,1.6570294643623886
3.8712,1.6957457938999076,1.6957457938999076
3.91,1.7360206886588125,1.7360206886588125
3.9488,1.7779769951799196,1.7779769951799196
3.9876,1.821750223270329,1.821750223270329
4.026400000000001,1.867490245545371,1.867490245545371
4.0652,1.915363276828243,1.915363276828243
4.104,1.965554188784799,1.965554188784799
4.1428,2.018269228050791,2.018269228050791
4.1815999999999995,2.073739222460415,2.073739222460415
4.2204,2.132223380880156,2.132223380880156
4.2592,2.1940138190378295,2.1940138190378295
4.298,2.259440978584878,2.259440978584878
4.3368,2.3288801521492375,2.3288801521492375
4.3756,2.4027593870851067,2.4027593870851067
4.4144000000000005,2.4815691202728116,2.4815691202728116
4.4532,2.565874003130334,2.565874003130334
4.492,2.656327520665468,2.656327520665468
4.5308,2.753690206445169,2.753690206445169
4.569599999999999,2.8588525296078244,2.8588525296078244
4.6084,2.9728639145263083,2.9728639145263083
4.6472,3.096969899977365,3.096969899977365
4.686,3.2326602320174223,3.2326602320174223
4.7248,3.3817318375399754,3.3817318375399754
4.7636,3.5463723423949207,3.5463723423949207
4.8024000000000004,3.7292724033642473,3.7292724033642473
4.8412,3.933779159278819,3.933779159278819
4.88,4.164109502610394,4.164109502610394
